index,author,retweet,month,content,media type,group,chapter,group_fix
17398,annina3105,tweet,1,#MattiaTW/20   @spinelli4ia  @classe5ia2016  @TwLetteratura  @MattiaPascalTw  @AdrianoMeisTw https://t.co/gCX0AX1lEG,NA,O2,20,OtherReg
17677,stefaniab77,retweet,1,"RT  @adelaid93680776: #MattiaTW/20  (552BAV2310)        Ë come atto di omaggio alla sua memoria, ha depositato sul titolo un fragrante mazzo di fiori",NA,O2,20,NR
17733,TaninaCona,retweet,1,"RT  @adelaid93680776: #MattiaTW/20  (552BAV2310)        Ë come atto di omaggio alla sua memoria, ha depositato sul titolo un fragrante mazzo di fiori",NA,O2,20,NR
17748,TerrySilver81,retweet,1,"RT  @adelaid93680776: #MattiaTW/20  (552BAV2310)        Ë come atto di omaggio alla sua memoria, ha depositato sul titolo un fragrante mazzo di fiori",NA,O2,20,NR
1085,2C_Galilei,tweet,1,#MattiaTW/19  L'epilogo Ë stata decisamente la parte pi˘ bella del libro. Esiste la normalit‡ nella nostra vita?  202CNG267  @MattiaPascalTw,NA,B,19,B
1205,gabu78,tweet,1,La vita non ha gli scrupoli della fantasia #MattiaTW/19   @MattiaPascalTw,NA,O2,19,NR
1206,gabu78,tweet,1,Uno nessuno centomila #MattiaTW/19   @MattiaPascalTw https://t.co/Exj68ZwFcV,photo,O2,19,NR
1297,ClasseIIIA_Redi,tweet,1,#MattiaTW/19   @MattiaPascalTw :  @AdrianoMeistw = vita : arteChe l'una sia solo maschera ed ombra dell'altra?-Mc,NA,A,19,A
1398,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Propongo un cambio di titolo:da#IlFuMattiaPascal""""a""""#LEscluso"""".Sai, @MattiaPascalTw,un uomo,anche in mezzo alla folla,Ë solo-FS""""",NA,A,19,A
1439,_asiazannotti_,tweet,11,"Provavo una strana impressione: mi pareva quasi di non esser pi˘ io, di non toccare me stesso. #MattiaTW/19""""",NA,O2,19,NR
2568,2ATbertarelli,tweet,1,"#MattiaTW/19  (892Ama277)Lo zoologo, se gli presentate un tale con una gamba di legno, non lo riconosce, perchË lui non Ë l'uomo, ma un uomo.",NA,B,19,B
2569,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)99 critici drammatici su 100 giudicheranno assurdo quel suicidio e inverosimile la commedia.,NA,B,19,B
2570,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)Contraddire allo zoologo Ë impossibile.,NA,B,19,B
2571,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Invece quelle dell'arte, per parer vere, hanno bisogno di essere verosimili.",NA,B,19,B
2572,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)La vita mi ha dato la prova della verit‡ anche in caratteristici particolari trovati spontaneamente nella fantasia.,NA,B,19,B
2573,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)L'arrufio Ë voluto, il macchinismo Ë voluto, ma non da me:dalla favola stessa, dai personaggi.",NA,B,19,B
2574,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere.",NA,B,19,B
2575,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Le marionette divengono creature di carne e di sangue, e parole che straziano il cuore escono dalle loro labbra.",NA,B,19,B
2576,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Neppure ad esso, mancÚ, pur tra il consenso quasi unanime, chi lo tacciasse d'inverosimiglianza.",NA,B,19,B
2577,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)Non si puÚ giudicare il mondo d'un artista con un criterio di giudizio attinto altrove che da questo stesso mondo.,NA,B,19,B
2578,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)PerchË la vita ha il privilegio di poter fare a meno della verosimiglianza, a cui l'arte crede suo dovere obbedire.",NA,B,19,B
2579,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)Quel che siamo non lo sappiamo neanche noi stessi:la costruzione che facciamo di noi o che altri fanno di noi . . .,NA,B,19,B
2580,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Tacciare d'assurdit‡ e d'inverosimiglianza, in nome della vita, un'opera d'arte Ë balordaggine.",NA,B,19,B
2581,2ATbertarelli,tweet,1,"#MattiaTW/19 (892Ama277)Un caso della vita puÚ essere assurdo, l'opera d'arte, no.",NA,B,19,B
2582,2ATbertarelli,tweet,1,#MattiaTW/19 (892Ama277)Un macchinismo in cui ciascuno volontariamente Ë la marionetta di sË stesso.,NA,B,19,B
2689,2Bafm,tweet,1,"#MattiaTW/19  Ci costringono a eguagliare le vite futili degli altri, condannando noi stessi in questo mondo - isdp",NA,O1,19,OtherReg
2764,2BSCirillo,tweet,1,"#MattiaTW/19  122BDD281  Chi descrive il proprio dolore, anche se piange Ë sul punto di consolarsi. """" Ugo Ojetti""""",NA,B,19,B
2765,2BSCirillo,tweet,1,"#MattiaTW/19  122BDD281  » assurdo essere vivi solo a met‡, la met‡ di noi stessi. """" Mary Jane dal film: Spider-Man 2""""",NA,B,19,B
2766,2BSCirillo,tweet,1,"#MattiaTW/19  122BDD281 Non si puÚ giudicare il mondo d'un artista con un criterio di giudizio attinto altrove che da questo mondo medesimo""""",NA,B,19,B
2767,2BSCirillo,tweet,1,"#MattiaTW/19  122BDD281Non Ë grazie al genio ma grazie alla sofferenza, e solo grazie ad essa, che smettiamo di essere una marionetta?Cioran""""",NA,B,19,B
2768,2BSCirillo,tweet,2,"#MattiaTW/19  122BEF144 Dalla paura si trova la soluzione e si trovano fondamenta, grazie al ragionamento e all'umanit‡†"""" -E. G. Napolillo""""",NA,B,19,B
2769,2BSCirillo,tweet,2,"#MattiaTW/19  122BEF144 Qui non ci sono ruoli, nË maschere a proteggerli.""""",NA,B,19,B
2903,2C_Galilei,tweet,1,#MattiaTW/19  Le riflessioni di quest'ultima parte sono le mie preferite. 202CBF101,NA,B,19,B
4373,3A_vico,tweet,1,"#MattiaTW/19  283Act219Sapete,sono ancora vivo https://t.co/jzGx9rawNZ",gif,B,19,B
5097,3ACquintoennio,tweet,12,??:''Eroe non potevo pi˘ essere davvero!?#MattiaTW/19,NA,O2,19,OtherReg
5142,3ACquintoennio,tweet,12,üí∏:''Eroe non potevo pi˘ essere davvero!îù#MattiaTW/19,NA,O2,19,OtherReg
6018,5ambis1,tweet,1,#MattiaTW/19 (IG) Mi sposi dal finestrino del treno ma mi assali la rabbia e molta ansia. Non pareva fossero passati solo due anni.,NA,O2,19,B
6726,5dCarnacina,tweet,1,"Ebbene, la vita ha voluto darmi la prova della verit‡ di esso in una misura veramente eccezionale... #MattiaTW/19 (405DMZ31)",NA,O2,19,NR
6737,5dCarnacina,tweet,1,"Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere #MattiaTW/19  (405DAR88)",NA,O2,19,NR
6754,5dCarnacina,tweet,1,PerchË la vita ha il privilegio di poter fare a meno della verosimiglianza  #MattiaTW/19  (405DSB1216),NA,O2,19,NR
7234,5E_Federico,tweet,11,"#MattiaTW/19  (585EBC159) La critica puÚ non essere piacevole,ma Ë necessaria.",NA,B,19,B
7235,5E_Federico,tweet,1,#MattiaTW/19  L'uomo nasconde ciÚ che Ë cercando la maschera pi˘ adatta alle sue intenzioni. (585EPC147),NA,B,19,B
7236,5E_Federico,tweet,1,#MattiaTW/19  Non c'Ë ora della giornata in cui non ci sfilano davanti maschere incapaci di nudit‡ che credono di essere persone. (585EPC147),NA,B,19,B
7237,5E_Federico,tweet,1,"#MattiaTW/19 :Innomedell'arte,Si Innomedellavita,no.""""(585EML3112)""""",NA,B,19,B
7238,5E_Federico,tweet,1,"#MattiaTW/19 Le assurdit‡ della vita non hanno bisogno di parer verosimili,perchË sono vere""""questa frase basta per rispondere alla critica.""""",NA,B,19,B
7393,AnnaAnnacisa,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuÖ",NA,O2,19,NR
7394,AnnaAnnacisa,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuno Ë uguale all' altro",NA,O2,19,NR
7525,antoniocandalic,retweet,1,"RT  @2BSCirillo: #MattiaTW/19  122BDD281  » assurdo essere vivi solo a met‡, la met‡ di noi stessi. """" Mary Jane dal film: Spider-Man 2""""",NA,O2,19,NR
7575,5H_Federico,tweet,1,"#MattiaTW/19  Un caso della vita puÚ essere assurdo  un'opera d'arte, se Ë opera d'arte, no. (Ale16)",NA,O1,19,OtherReg
7576,5H_Federico,tweet,1,"#MattiaTW/19 (SantoroF)Ma voi,insomma,si puÚ sapere chi siete?""""Socchiudo gli occhi e gli rispondo:""""Eh,caro mio..io sono il fu Mattia Pascal""""",NA,O2,19,OtherReg
7577,5H_Federico,tweet,1,#MattiaTW/19 (v.lo98)Le assurdit‡ della vita non hanno bisogno di parer verosimili perchË vere mentre quelle d'arte devono essere verosimili.,NA,O1,19,OtherReg
7578,5H_Federico,tweet,1,"#MattiaTW/19 (VE) Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere.",NA,O1,19,OtherReg
7608,5H_Federico,tweet,1,"Dovere delle bestie Ë il soffrire senza ragionare #MattiaTW/19 /(AF9)""""",NA,O1,19,OtherReg
7659,5H_Federico,tweet,1,"Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere. #MattiaTW/19 (GT)""""",NA,O1,19,OtherReg
8074,adelaid93680776,tweet,1,"#MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuno Ë uguale all' altro",NA,O2,19,NR
8075,adelaid93680776,tweet,1,"#MattiaTW/19 (552BGG249)              L' arruffio, se c'Ë, dunque Ë voluto,il macchinismo, se c'Ë, dunque Ë voluto, Ma non da me.",NA,O2,19,NR
8984,classe5ia2016,tweet,12,?Mattia va a dormire e sogna che sua moglie Ë incinta di Mattia ma non di Pomino e vissero felici e contenti...?A.D. #MattiaTW/19,NA,O2,19,OtherReg
9232,classe5ia2016,tweet,12,Mattia sogna di aver la forza necessaria di accettare il figlio ileggittimo e vivere per sempre con sua moglie.D.D. #MattiaTW/19,NA,O2,19,OtherReg
9233,classe5ia2016,tweet,12,Mattia sogna di ricostruire il rapporto con la moglie accettando che lei ha avuto una figlia da un altro. F.D. #MattiaTW/19,NA,O2,19,OtherReg
9234,classe5ia2016,tweet,12,-Mattia va a dormire e sogna che sua moglie Ë incinta di Mattia ma non di Pomino e vissero felici e contenti...-A.D. #MattiaTW/19,NA,O2,19,OtherReg
9267,DatoFlora,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuÖ",NA,O2,19,NR
9268,DatoFlora,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuno Ë uguale all' altro",NA,O2,19,NR
9332,classe5ia2016,tweet,12,"Un fiotto d'umanit‡ invade questi personaggi, le marionettedivengono improvvisamente creature di carne e di sangue ... M.B. #MattiaTW/19 """"",NA,O2,19,OtherReg
9951,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19   Lo strano caso di Alberto Heintz: mors tua, vita mea!-Mc",NA,A,19,A
9952,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  Assurdit‡ reali o realt‡ assurde? La vita e la fantasia viaggiano a bordo della stessa ?barchetta?-Mc,NA,A,19,A
9953,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  assurdit‡ reali o realt‡ assurde? La vita e la fantasia viaggiano a bordo della stessa ìbarchettaîù-Mc,NA,A,19,A
9954,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  Avvertenze sugli scrupoli della fantasia:Pirandello 1 - 0 Critici-FS,NA,A,19,A
9955,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  Conoscere E? compRendere chE i Barlumi di vita che aRdono nell'Anima non hanno regoLe ma Inneggiano alla lliberTa: sono ArteMc,NA,A,19,A
9956,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  E' proprio grazie alle irregolarit‡ della vita che la fantasia diventa cosi' scrupolosa"""".-RG""""",NA,A,19,A
9957,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  La verit‡ della vita non ottempera alla verosimiglianza a cui Ë costretta l'arte #Paradossi #Cerebralit‡-Mc,NA,A,19,A
9958,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  La vita Ë vera, non verosimile! L'assurdit‡ dei fatti di Mattia lo rende un uomo vero, in carne ed ossa. #MattiaImmortale-MN",NA,A,19,A
9959,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  L'arte ha pi˘ cuore della vita se si fa scrupolo di giustificare, come puÚ, le sue immense assurdit‡†!-DM",NA,A,19,A
9960,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  L'arte ha pi˘ cuore della vita se si fa scrupolo di giustificare, come puÚ, le sue immense assurdit‡!-DM",NA,A,19,A
9961,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  L'uomo:artista che si sforza di plasmare la realt‡ con la fantasia e la fantasia con la realt‡†.L'arte Ë vita,la vita Ë arte!Mc",NA,A,19,A
9962,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  L'uomo:artista che si sforza di plasmare la realt‡ con la fantasia e la fantasia con la realt‡.L'arte Ë vita,la vita Ë arte!Mc",NA,A,19,A
9963,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Pi˘ che uno scrittore, per studiare il magma incandescente della #Vita"""" ci vorrebbe un vulcanologo!-FS""""",NA,A,19,A
9964,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  Poca differenza tra veri uomini e finti personaggi: entrambi marionette intrappolate da una pesante e imperfetta maschera.-RG,NA,A,19,A
9965,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Quando le falsit‡ della forma mi opprimono come un macigno, allora rompo quella maschera e comincio a respirare, a vivere!-RP",NA,A,19,A
9966,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Realta?, verosimiglianza o finzione? Pirandello risponderebbe semplicemente: ?vita?!-RG",NA,A,19,A
9967,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Tu scienziato analizzi l'uomo perfetto. Io scrittore studio un uomo, tanti uomini con le loro imperfezioni e sofferenze.-IL",NA,A,19,A
9968,ClasseIIIA_Redi,tweet,1,#MattiaTW/19  Un filo sottile lega l'uomo alla maschera: la consapevolezza di poter vivere solo senza di essa.-RG,NA,A,19,A
9969,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Un uomo o l'uomo? Essere unici, o normali? Nudi, o mascherati? Fingere, o credere di essere naturali? Nessuno o se stessi? -MN",NA,A,19,A
9970,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19  Una #VitaNormale? ?UnSistemaDiRapporti,CheNoiScegliamoNelCaosDegliEventiQuotidianiECheArbitrariamenteQualifichiamoNormale?-MN",NA,A,19,A
9971,ClasseIIIA_Redi,tweet,1,#MattiaTW/19 (C)onoscere(E)?comp(R)endereCh(E)i(B)arlumiDiVitaCheA(R)donoNell(A)nimaNonHannoRego(L)eMa(I)nneggianoAllaLiber(T)a:sono(A)rteMc,NA,A,19,A
9972,ClasseIIIA_Redi,tweet,1,#MattiaTW/19 (C)onoscere(E)'comp(R)endereCh(E)i(B)arlumiDiVitaCheA(R)donoNell(A)nimaNonHannoRego(L)eMa(I)nneggianoAllaLiber(T)a:sono(A)rteMc,NA,A,19,A
9973,ClasseIIIA_Redi,tweet,1,"#MattiaTW/19 FuoriDiQuelleParticolarit‡LieteOTristiCheSianoNonE'PossibileVivere""""EdEccoCheIlVulcanoDellaFolliaEruttaDopoLaLungaQuiescenzaFS""""",NA,A,19,A
9974,ClasseIIIA_Redi,tweet,1,#MattiaTW/19 Impigliat(a)tra il cuo(r)ee la men(t)esi c(e)la la vita-Mc,NA,A,19,A
9984,ClasseIIIA_Redi,tweet,1,"2.#MattiaTW/19  Tu scienziato analizzi l'uomo perfetto. Io scrittore studio un uomo, tanti uomini con le loro imperfezioni e sofferenze.-FS",NA,A,19,A
10511,ExLibris2012,tweet,1,Pi˘ inverosimile della fantasia c'Ë la realt‡ #MattiaTW/19,NA,O2,19,A
11751,IIFFortunato1,tweet,1,#MattiaTW/19  Francesco https://t.co/RTFVLM3vkS,photo,A,19,A
13092,lalagedulce,tweet,1,"Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere. Tutto un equilibrio sopra la follia. #MattiaTW/19 """"",NA,O2,19,B
13098,lalagedulce,tweet,1,Quest'uomo cent'anni fa aveva gi‡ capito e teorizzato tutto #MattiaTW/19 https://t.co/l2kz3DhXys,photo,O2,19,B
13181,Leti4Rim,tweet,1,"Invece quelle dell'arte, per parer vere, hanno bisogno di essere verosimili. #MattiaTW/19  https://t.co/G47SDdbE4O",gif,O2,19,NR
13258,KekkaLuigi,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuÖ",NA,O2,19,NR
13259,KekkaLuigi,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuno Ë uguale all' altro",NA,O2,19,NR
13387,LindaIapichino,tweet,1,"#MattiaTW/19  di colpo un fiotto di umanit‡ invade questi personaggi, le marionette divengono improvvisamente creature di carne e di sangue",NA,A,19,A
13388,LindaIapichino,tweet,1,#MattiaTW/19  difetti di quella fittizia costruzione che i personaggi stessi ha messo su di sË e della loro vita,NA,A,19,A
13389,LindaIapichino,tweet,1,#MattiaTW/19  i difetti insomma della maschera finchË non si scopre nuda,NA,A,19,A
13390,LindaIapichino,tweet,1,"#MattiaTW/19  il giuoco delle parti. Ciascuno volutamente Ë la marionetta di se stesso  Ë poi, alla fine, il calcio che manda all'aria tutto",NA,A,19,A
13391,LindaIapichino,tweet,1,"#MattiaTW/19  la vita, per tutte le sfacciate assurdit‡†, piccole e grandi, di cui beatamente Ë piena",NA,A,19,A
13392,LindaIapichino,tweet,1,"#MattiaTW/19  la vita, per tutte le sfacciate assurdit‡, piccole e grandi, di cui beatamente Ë piena",NA,A,19,A
13393,LindaIapichino,tweet,1,"#MattiaTW/19  L'arruffÏo... il macchinoso Ë voluto dalla favola stessa, dagli stessi personaggi",NA,A,19,A
13394,LindaIapichino,tweet,1,"#MattiaTW/19  non si puÚ giudicare il mondo d'un artista con un criterio di giudizio attinto altrove che da questo mondo medesimo""""",NA,A,19,A
13395,LindaIapichino,tweet,1,"#MattiaTW/19  possiamo dire allo zoologo che l'uomo che egli conosce non esiste, e che invece esistono gli uomini",NA,A,19,A
13396,LindaIapichino,tweet,1,"#MattiaTW/19  Un caso della vita puÚ essere assurdo  un'opera d'arte, se Ë opera d'arte, no.",NA,A,19,A
13488,Leti4Rim,retweet,1,"RT  @classe5ia2016: Un fiotto d'umanit‡ invade questi personaggi, le marionettedivengono improvvisamente creature di carne e di sangue"""" ... M.B. #MattiaTW/19 """"",NA,O2,19,NR
13490,Leti4Rim,retweet,1,"RT  @lalagedulce: Le assurdit‡ della vita non hanno bisogno di parer verosimili, perchË sono vere"""". Tutto un equilibrio sopra la follia. #MattiaTW/19 """"",NA,O2,19,NR
13776,MattiaPascalTw,tweet,1,Dovremmo suggerirlo al mio creatore #Pirandello... ??#MattiaTW/19  L'escluso per CasoÖ https://t.co/UkK2EIXTzX,NA,O2,19,organizers
14238,mariacarmtrovat,retweet,1,"RT  @adelaid93680776: #MattiaTW/19 (552BAV2310)        che l' uomo ch'egli conosce Non esiste, e che invece esistono gli uomini,di cui nessuno Ë uguale all' altro",NA,O2,19,NR
14275,Mitch_Ragusa,tweet,1,"La critica puÚ non essere piacevole,ma Ë necessaria.#MattiaTW/19   252AMR185 https://t.co/NkrAGFKD6U",gif,O2,19,NR
14901,MattiaPascalTw,retweet,1,RT  @ClasseIIIA_Redi: #MattiaTW/19   @MattiaPascalTw :  @AdrianoMeistw = vita : arteChe l'una sia solo maschera ed ombra dell'altra?-Mc,NA,O2,19,organizers
14917,MattiaPascalTw,retweet,1,RT  @gabu78: La vita non ha gli scrupoli della fantasia #MattiaTW/19   @MattiaPascalTw,NA,O2,19,organizers
15069,MrEnzo3784,tweet,1,"#MattiaTW/19  Ma cos'Ë questa se non un sistema di rapporti, che noi scegliamo nel caos degli eventi quotidiano. (552BVR611)",NA,O2,19,NR
15937,spinelli4ia,tweet,12,"Il suo Ë un sogno arduo ed intenso, ricostruir famiglia dimenticando gli eventi passati Ë un pensiero assai difficile. ER #MattiaTW/19",NA,O2,19,OtherReg
15938,spinelli4ia,tweet,12,il suo sogno Ë di ricostruire la sua famiglia dimenticando tutto ciÚ che Ë successo fino a quel momento. MI  #MattiaTW/19,NA,O2,19,OtherReg
16027,spinelli4ia,tweet,12,"Mattia arrivato a Miragno scopre di avere una figlia con Romilda, scoppia una scintilla amorosa verso di lei. #MattiaTW/19",NA,O2,19,OtherReg
16091,spinelli4ia,tweet,12,"Mattia sogna di essere una sola persona: se stesso,senza segreti e senza maschere.AL #MattiaTW/19",NA,O2,19,OtherReg
16092,spinelli4ia,tweet,12,Mattia sogna di ricostruire il rapporto con la moglie accettando che lei ha avuto una figlia da un altro. GC #MattiaTW/19,NA,O2,19,OtherReg
16093,spinelli4ia,tweet,12,"Mattia sogna di ricostruire la famiglia, tornando in buoni rapporti con la moglie Adriana e dimenticando il passato. SM  #MattiaTW/19",NA,O2,19,OtherReg
16094,spinelli4ia,tweet,12,"Mattia sogna di ricostruire una bella famiglia, facendo finta che Adriano e le sue vicende non siano mai accadute . YB  #MattiaTW/19",NA,O2,19,OtherReg
16101,spinelli4ia,tweet,12,Mattia una notte sogna di poter ritornare con la moglie e che accetti la realt‡ e dimentichi tutto . KS #MattiaTW/19,NA,O2,19,OtherReg
16102,spinelli4ia,tweet,12,"Mattia visto i vari problemi creati, sogna di non essere mai morto. #MattiaTW/19  SB",NA,O2,19,OtherReg
16103,spinelli4ia,tweet,12,Mattia vuole creare un nuovo rapporto con sua moglie senza ricordarsi degli avvenimenti avvenuti nel passato MM #MattiaTW/19,NA,O2,19,OtherReg
16104,spinelli4ia,tweet,12,Mattia vuole creare un nuovo rapporto con sua moglie senza tenere pi˘ conto degli avvenimenti precedenti AR #MattiaTW/19,NA,O2,19,OtherReg
