ID,Text,Group,Reuse
1000605,"Atque in perpetuum, , ave atque vale.",groupB,FALSE
1000606,La prima morte,groupO1,FALSE
1000607,La reincarnazione,groupO1,FALSE
1000609,"Mio caro  , basterà spogliarti di ciò che ti resta di   per liberarti della sua ombra-",groupA,FALSE
1000610,"Il buio: una quarantena forzata per  , un nido per proteggersi per   #ELuceFu-",groupA,FALSE
1000615,La sorpresa: chi la fa a chi,groupO1,FALSE
1000618,"Una quarantena forzata nell'oscurità: , hai più paura del buio o della luceCome farai ora a vederci chiaroMc&",groupA,FALSE
1000620,", ma tu chi sei che avanzando nel buio della notte inciampi nelle più segrete ombre del fu  -",groupA,FALSE
1000625,Vita O forse dovremmo dire vite Dipende dalle maschere che indossiamo!!! Vero,groupO2,FALSE
1000626,E il fu  -ED,groupA,FALSE
1000628,":Eri #IllusioneDiLibertà, MaPerVivereAveviBisognoDiUnaMaschera. SeL'AvessiAvutaAdriana!Amore! #ColpaDiMattia-IL",groupA,FALSE
1000629,":Eri #IllusioneDiLibertà, MaPerVivereAveviBisognoDiUnaMaschera. SeL'AvessiAvuta Adriana!Amore! #ColpaDiMattia-IL",groupA,FALSE
1000630,".   :Eri #IllusioneDiLibertà, MaPerVivereAveviBisognoDiUnaMaschera.SeL'AvessiAvuta Adriana!Amore! #ColpaDiMattia-IL",groupA,FALSE
1000633,":PocheParoleEOcchiLoquaci, InsostenibiliPerAdriana.CheSiaLUnicaACapireCiòCheUrlanoInSilenzio#SpecchioDellAnimaMc",groupA,FALSE
1000634,allora qualcuno che sia solidale con me l'ho trovato!!,groupO2,FALSE
1000635,"'Io vado sola!' Ma non se ne andò, s'intende.",groupB,FALSE
1000636,"lui non lo so, io di certo!! Prosit!",groupO2,FALSE
1000637,curioso di leggere che cosa si dice di me!,groupO2,FALSE
1000638,“curioso di leggere che cosa si dice di me!,groupO2,FALSE
1000639,"Il buio è immaginario, la vita è un'illusione: cos'è allora la realtà  -",groupA,FALSE
1000640,la pensi come me!!! #,groupO2,FALSE
1000641,sarei curioso di conoscere la risposta... forse mi sentirei meno solo!,groupO2,FALSE
1000642,Il destino mescola le carte e noi giochiamo,groupB,FALSE
1000643,Il destino mescola le carte e noi giochiamo,groupB,FALSE
1000644,Diamoci un taglio: è #scritturebrevi!!,groupO1,FALSE
1000646,paradossale lasciare memoria di ciò che non ha più neppure un nome... non crede signora,groupO2,FALSE
1000647,La vendetta senza vendetta,groupO1,FALSE
1000648,confondervi io signora È la vita che ci confonde talvolta con la sua artistica assurdità!,groupO2,FALSE
1000649,"ma la vostra esistenza Credete sia reale, più della mia",groupO2,FALSE
1000650,La vendetta,groupO1,FALSE
1000651,La verità viene sempre a galla,groupO1,FALSE
1000652,"anche, ma lo scoprii solo più tardi...",groupO2,FALSE
1000653,La vincita,groupO1,FALSE
1000654,La vita da solitario ma che .....,groupO1,FALSE
1000655,La vita del protagonista va di male in peggio,groupO1,FALSE
1000656,La vita di Adriano è compromessa dal ritorno del passato.,groupO1,FALSE
1000657,La vita di Mattia è come un cerchio,groupO1,FALSE
1000658,L'amore e la Chiesa fanno amicizia,groupO1,FALSE
1000660,Le bugie non portano lontano,groupO1,FALSE
1000661,buona lettura!,groupO2,FALSE
1000663,Le prodezze di Max.,groupO1,FALSE
1000664,Questo   mi piace... la mia non era forse un'impresa ardita,groupO2,FALSE
1000666,Le tre morti,groupO1,FALSE
1000668,io aggiungerei RARAMENTE...,groupO2,FALSE
1000669,io aggiungerei RARAMENTE... ”,groupO2,FALSE
1000670,aspetto i v,groupO2,FALSE
1000671,eeeeeeeh che curiosità!!!,groupO2,FALSE
1000672,eeeeeeeh che curiosità!!!,groupO2,FALSE
1000673,ho paura del buio quando sarà rischiarato dalla luce e sarò costretto a guardarMI chiaro!!,groupO2,FALSE
1000674,io in matematica non ero bravo,groupO2,FALSE
1000675,io in matematica non ero bravo,groupO2,FALSE
1000676,oooooh!!! Era ora che qualcuno lo dicesse...   Chi sono e dove sono finito!,groupO2,FALSE
1000677,"Caro , da quando sei partito c'è una grossa novità: l'anno vecchio è finito ormai ed anche la   ora twitterà! -",groupA,FALSE
1000678,dunque la vita sembrerebbe essere arte suprema!!!,groupO2,FALSE
1000679,»‘  »‘  »‘  »‘  »‘  »‘  »‘  »‘  »‘  »‘  »‘  »‘  »,groupO2,FALSE
1000680,È fame di vita.,groupO2,FALSE
1000681,"Giocare con la vita... rischioso come fu giocare al Casinò! Lì andò bene, ora",groupO2,FALSE
1000682,poi non lo vedrei... meglio usarlo per la seconda!!,groupO2,FALSE
1000683,quasi quasi cambio epigrafe nella mia tomba...,groupO2,FALSE
1000685,difficile ... molto difficile...,groupO2,FALSE
1000686,direi il FU del FU... un FU al quadrato!,groupO2,FALSE
1000687,"ma parlereste di destino là dove domina il caso, e dunque il caos",groupO2,FALSE
1000688,fa più paura una libertà confinata o sconfinata,groupO2,FALSE
1000689,NA,groupO2,FALSE
1000690,qui abbiamo  dei sorcini!!!!!,groupO2,FALSE
1000691,dunque chi sono io per voi!,groupO2,FALSE
1000692,poi continuando a leggere mi direte se non vi sembra un po' faticoso...,groupO2,FALSE
1000693,”””poi continuando a leggere mi direte se non vi sembra un po' faticoso...,groupO2,FALSE
1000694,grazie del consiglio ragazzi... se vi avessi conosciuto prima forse avrei commesso meno errori,groupO2,FALSE
1000695,grazie del consiglio ragazzi... se vi avessi conosciuto prima forse avrei commesso meno errori °,groupO2,FALSE
1000696,Ragazzi pensateci... io credo che il mio creatore abbia ragione... (ma io sono un personaggio nato dalla sua penna),groupO2,FALSE
1000697,"Ecco... però quello, che secondo me vacilla è proprio il concetto di identità...",groupO2,FALSE
1000698,"Ecco... però quello, che secondo me vacilla è proprio il concetto di identità... “",groupO2,FALSE
1000699,l'esperto è il giovine camuno   ...,groupO2,FALSE
1000700,NA,groupO2,FALSE
1000701,"la cosa è un po' più complessa, leggendo lo capirete...",groupO2,FALSE
1000702,e vi confesso che spero di giocarmela bene... pur dovendo portare fiori alla mia tomba!,groupO2,FALSE
1000703,"e voi Cacciatori, guardiani o... lettori",groupO2,FALSE
1000704,forse per trovare il modo migliore per adattarsi a questa pupazzata che è la vita... chissà!,groupO2,FALSE
1000705,interessante considerazione... a me successe davvero via di fuga,groupO2,FALSE
1000706,voi lo sapete!,groupO2,FALSE
1000707,eh però l'applauso non mi consola...,groupO2,FALSE
1000709,"Come ha detto   :Amor, c'ha nullo amato amar perdona#AdrianoeAdriana",groupB,FALSE
1000711,Leggerei questo libro anche solo per i nomi dei personaggi (Reb.),groupO1,FALSE
1000712,Libertà = prigione.,groupO1,FALSE
1000714,Libertà Non più: Adriano è in gabbia!,groupO1,FALSE
1000715,"oggi è Natale... o almeno così è, se vi pare!!! Auguri!!",groupO2,FALSE
1000717,In quella biblioteca   vive una totale estraneazione rispetto all'esistenza. Luca,groupO1,FALSE
1000718,L'inutilità dello scrivere libri,groupO1,FALSE
1000720,e non mi sembra carino... che avreste fatto in questi capitoli senza di me!,groupO2,FALSE
1000721,e non mi sembra carino... che avreste fatto in questi capitoli senza di me!,groupO2,FALSE
1000722,#theend,groupO2,FALSE
1000723,"Nel mio caso, poi, si trattava di saperle vivere...",groupO2,FALSE
1000724,L'ombra di un altro uomo.,groupO1,FALSE
1000725,L'unica certezza è il nostro nome,groupO1,FALSE
1000727,"A molte il modo migliore di stare dietro è mettersi davanti, .",groupO2,FALSE
1000728,il mio caso strano val la pena seguirlo!!,groupO2,FALSE
1000729,L'uomo che sussurrava ai canarini,groupO1,FALSE
1000731,certo si potrebbe evitare di creare nuove identità da sommare alla principale...,groupO2,FALSE
1000732,Non lo conosco...,groupO2,FALSE
1000733,a me non dispiace naufragare in questi pensieri... sarà l'età,groupO2,FALSE
1000734,"mio caro, non si può essere mica perfetti!!",groupO2,FALSE
1000735,però adesso con questa storia di Adriana mi sembra meno annoiato   ...,groupO2,FALSE
1000736,invidiosi!!!,groupO2,FALSE
1000737,"benchè false, erano pur sempre certezze:ora neppure io so bene chi sia! Qui gira tutto, nn solo la terra!",groupO2,FALSE
1000738,Guardala pure la tua Luna... è anche a causa tua che la Terra ha cominciato a girare!!,groupO2,FALSE
1000739,Guardala pure la tua Luna... è anche a causa tua che la Terra ha cominciato a girare!! ¡,groupO2,FALSE
1000740,Questa mi piace!! E a te,groupO2,FALSE
1000741,L'uomo che sussurrava ai canarini(),groupO1,FALSE
1000742,Ma anche il prete ricorda solo nome e cognome,groupO1,FALSE
1000743,"dunque sceneggiatore E dica, si occupa anche delle sceneggiature della vita essendo essa una gran pupazzata",groupO2,FALSE
1000744,eppure io ebbi davvero molte difficoltà... certo ne venne fuori un capolavoro!!,groupO2,FALSE
1000745,",  arriva la strega e Mattia si sveglia dal sogno dell' infanzia",groupB,FALSE
1000746,Quis datur a divis felici optatius hora,groupB,FALSE
1000747,In Sciascia la realtà spesso è inganno. Ricordate Il lungo viaggio Sciascia e Pirandello autori siciliani.,groupB,FALSE
1000748,Una volta tanto  che la Fortuna  lo favorisce....,groupB,FALSE
1000751,È un messaggio  positivo  che possiamo  imparare,groupB,FALSE
1000753,»,groupO2,FALSE
1000754,voi riuscite a farvi vedere per ciò che siete,groupO2,FALSE
1000757,e oggi come funziona l'accoglienza ragazzi,groupO2,FALSE
1000763,: Un paese senza cultura non ha voglia di migliorarsi.,groupB,FALSE
1000764,: quann è che t'arrciett pa terza vot A parte gli scherzi sono curioso di conoscere la tua storia,groupB,FALSE
1000765,"Anche se da morto la sua vita non sembra importante agli altri, Mattia è fiero della sua eccezionalità.",groupB,FALSE
1000767,: Caro Mattia credevi che fingendo di morire potevi ''campare'' meglio,groupB,FALSE
1000768,Caro Mattia ma ora sei vivo o sei morto,groupB,FALSE
1000769,: Il morto sta bene in salute!!,groupB,FALSE
1000772,: E come dire vivere chiusi in rete mentre la vita vera continua a girare.,groupB,FALSE
1000775,: Per quanto un sogno possa essere distrutto ce ne sarà sempre un altro!,groupB,FALSE
1000777,: certamente non è piacevole la morte di una persona a te cara... figuriamoci un',groupB,FALSE
1000778,: certamente non è piacevole la morte di una persona a te cara... figuriamoci un,groupB,FALSE
1000779,: Chi non riesce a farsi capire con le parole usa la violenza.,groupB,FALSE
1000789,: Tutti dovremmo accettarci per come siamo.,groupB,FALSE
1000791,:Una madre è sempre vicina anche quando sembra lontana,groupB,FALSE
1000793,: con la barba si rende conto di essere adulto.,groupB,FALSE
1000795,": Malagna, Oliva, Romilda, Mattia, Pomino: tradimenti, figli inaspettati.altro che Pomeriggio 5!!!",groupB,FALSE
1000796,": Malagna, Oliva, Romilda, Mattia, Pomino: tradimenti, figli inaspettati .altro che Pomeriggio 5!!!",groupB,FALSE
1000814,: Mattia voleva scappare lontano per iniziare una nuova vita e dimenticare i pens,groupB,FALSE
1000817,: A volte in un momento di rabbia si pensa che sia meglio la morte.,groupB,FALSE
1000821,": Inutile, sfogarsi in un bicchiere perchè passato l'effetto il male ritorna.",groupB,FALSE
1000824,: Non era una vera libertà la sua.,groupB,FALSE
1000827,: E una forma di insicurezza.,groupB,FALSE
1000830,: I politici approfittano della Democrazia.,groupB,FALSE
1000835,Ma come ti è venuto in mente di scrivere un libro!,groupO1,FALSE
1000836,Mattia fugge dalla realtà. Riprenditi!,groupB,FALSE
1000837,Mattia dopo la vincita e l'apparente morte cerca una fuga da quella che ormai è la sua vecchia vita.,groupB,FALSE
1000838,Superare i problemi guardando l'orizzonte...,groupA,FALSE
1000842,oh bella!! Sono io che ti ho creato  !!!!,groupO2,FALSE
1000843,acuta osservazione ... è che cosa significa VIVERE,groupO2,FALSE
1000844,"io cercai di capirla la vita, finendo per non viverla",groupO2,FALSE
1000845,"io cercai di capirla la vita, finendo per non viverla ”",groupO2,FALSE
1000846,forse iniziò ad averne quando mi allontanai da tutto cominciando a capirne il non-senso,groupO2,FALSE
1000847,"scrittura eternatrice realizza per Pirandello l'essere Parmenideo, opposto al non essere di MattiaEAM93)",groupB,FALSE
1000850,sì ma non ditelo a lui... si offende!,groupO2,FALSE
1000852,Trovate Vedi mai che io diventi scrittore di grande fama pur non esistendo!!! Stori,groupO2,FALSE
1000853,Vi ringrazio della delucidazione,groupO2,FALSE
1000854,Vi ringrazio della delucidazione „,groupO2,FALSE
1000855,magari... Grazie a   ... vi dirò che sta piacendo anche a me!,groupO2,FALSE
1000856,"Scusate ragazzi, che cos'è una sitcom ”",groupO2,FALSE
1000857,poter parlare DI ME ... mi sembrava una ritrovata libertà!,groupO2,FALSE
1000858,Ma i suicidi erano di moda a quei tempi,groupO1,FALSE
1000860,Ma quante volte si dovrebbe morire,groupO1,FALSE
1000867,che vi dicevo! Una leggenda racconta che sua quasi riuscito a restituirmi l'identità...!,groupO2,FALSE
1000869,e insomma... io e Freud siamo contemporanei!,groupO2,FALSE
1000870,e insomma... io e Freud siamo contemporanei!,groupO2,FALSE
1000871,"è la vita, caro giovane... ovvero una gran pupazzata!",groupO2,FALSE
1000872,"bisogna pur sopravvivere, e non serve una firma all'anagrafe per immaginare!",groupO2,FALSE
1000873,"bisogna pur sopravvivere, e non serve una firma all'anagrafe per immaginare!",groupO2,FALSE
1000874,merito dei ragazzi!!! Sono davvero in gamba,groupO2,FALSE
1000875,merito dei ragazzi!!! Sono davvero in gamba,groupO2,FALSE
1000876,"altra Di grazia, io ho la mia!!!",groupO2,FALSE
1000877,"sono anche permaloso, di sicuro la mia identità non è la tua!",groupO2,FALSE
1000878,Ma quante volte si muore,groupO1,FALSE
1000879,Mago Paleari.,groupO1,FALSE
1000881,Mattia cambia vita come in un giochino dove ogni volta che superi un livello recuperi una vita,groupO1,FALSE
1000883,Mattia e la sua ombra.,groupO1,FALSE
1000884,Mattia è tornato,groupO1,FALSE
1000885,Mattia è un vero conquistatore,groupO1,FALSE
1000886,Mattia il vincitore di 82mila lire : beato te!,groupO1,FALSE
1000889,Mattia rimpiange di essere morto per sbaglio,groupO1,FALSE
1000890,"Mattia sotto shock, ma libero",groupO1,FALSE
1000891,"Mattia, e sei da ricovero.Ma urgente!",groupO1,FALSE
1000892,"Mattia, insegno anche a me a giocare!",groupO1,FALSE
1000893,"Mattia, orfano di padre a soli 4 anni e mezzo",groupO1,FALSE
1000894,"Mattia, forever alone",groupO1,FALSE
1000895,Mattia-Adriano: due vite in una,groupO1,FALSE
1000898,in quale forma Con quale maschera,groupO2,FALSE
1000899,l'amore rende tutto più leggero... almeno così mi pareva!,groupO2,FALSE
1000900,mi dicono che un certo Wahrol parlò di 15 minuti di celebrità per ognuno di noi...ma a cosa serve essere conosciuti,groupO2,FALSE
1000901,se fossimo noi la causa del nostro male,groupO2,FALSE
1000902,"Davvero Mi dispiace, perchè so come ci si senta...",groupO2,FALSE
1000905,"soprattutto, signora, serve a riflettere!",groupO2,FALSE
1000906,aspetti di vedere come si concerà questo qui >>   !!!,groupO2,FALSE
1000907,”aspetti di vedere come si concerà questo qui & &    !!!,groupO2,FALSE
1000909,in effetti adesso che mi ci fa pensare...,groupO2,FALSE
1000910,quindi non è una brutta cosa sentirsi dare dell'inventato!,groupO2,FALSE
1000911,Mattiadriano a Roma per una nuova vita,groupO1,FALSE
1000912,Mattiadriano a Roma per una nuova vita,groupO1,FALSE
1000913,"Max, severo o finto come Terenzio",groupO1,FALSE
1000914,Meno male non ho una zia come Scolastica,groupO1,FALSE
1000915,effetti dell'amore,groupO2,FALSE
1000916,ma non è che nella descrizione di Papiano ci hai messo qualcosa di tuo,groupB,FALSE
1000917,Mio dio adesso anche la tirannia ha una maschera (di libertà)  maschere a tuttiii ­,groupB,FALSE
1000918,verrei a brindare con voi!,groupO2,FALSE
1000919,Mi domando quante vite avesse!(),groupO1,FALSE
1000921,Minerva dispettosa,groupO1,FALSE
1000926,Morto di vergogna,groupO1,FALSE
1000927,Morto già 2 volteRiportato in vita con le 7 sfere di Dragon Ball,groupO1,FALSE
1000928,°“,groupO2,FALSE
1000929,è così arrossisco emozionato!!!,groupO2,FALSE
1000930,allora ho vinto io!!!!,groupO2,FALSE
1000931,"l'onore è nostro ragazzo, ad averti avuto come ri-scrittore, vero TwLetteratura  !",groupO2,FALSE
1000935,. Solo io immagino   fare un video musicale con in sottofondo i New,groupB,FALSE
1000936,perchè 50 anni,groupO1,FALSE
1000938,La speranza è l'ultima a morire! Coraggio   #Ross_2bsu #,groupO1,FALSE
1000939,"Quando ci siamo noi, non c'è la morte , quindi   finchè ci siamo noi niente paura #Ross_2bsu #",groupO1,FALSE
1000948,Troppi figli per Pascal,groupB,FALSE
1000949,il libro è stato particolare anche se in certi punti è davvero noioso in definitiva mi è piaciuto,groupB,FALSE
1000950,La storia di Batta Malagna ci ricorda che i soldi non comprano la felicità... [ ],groupB,FALSE
1000951,Mi colpisce come Mattia abbia affrontato la vicenda con la vedova sempre col sorriso.[ ],groupB,FALSE
1000952,Questo colpo di scena mi ha spiazzato...,groupB,FALSE
1000956,Questo colpo di scena mi ha spiazzato...,groupB,FALSE
1000957,"Mi è piaciuto molto il modo di vedere di Paleari, i concetti mistici dell'anima e i riti che pratica.",groupB,FALSE
1000958,"riassunt: Mattia va a Roma, ospite di A. Paleari, con il quale parla del concetto di morte e di anima",groupB,FALSE
1000959,L'epilogo è stata decisamente la parte più bella del libro. Esiste la normalità nella nostra vita,groupB,FALSE
1000960,CCD23 Mi piacerebbe sapere le emozioni di Romilda alla morte dei figli...,groupB,FALSE
